revenue,profit_margin,debt_ratio,cash_flow,credit_score,collateral_value,gst_growth,loan_status
405.81311290499434,0.3753571532049581,0.9051933359925455,27.92621663083701,393.61118426546193,77.99726016810132,-0.06514983269908034,2
872.8673384861884,0.2005575058716044,0.87887983557565,-3.8678528137308654,881.9459112971966,416.22132040021086,0.02740346640696567,1
222.73371884674557,-0.008297745073283097,0.4346664672554914,23.86160373977308,559.1670111852695,145.61457009902097,0.2671117368334277,2
182.51916761943974,0.04607232426760907,0.5029980276230608,20.083849131936976,771.1055768358082,99.83689107917986,0.20854066304816696,1
612.7938404189404,-0.07677479364000114,0.768299337091582,4.378826802801035,339.0309557911677,474.44276862666663,0.47937921984473564,2
817.9774807106381,0.05230688458668534,0.20743932540702226,32.63281645816863,564.0914962437607,61.019117422389414,0.1971061460667621,2
82.66909505945748,0.354660201039391,0.3846579797600186,31.438725639469006,487.0266456536466,260.0340105889054,0.22802616760596775,1
225.61173274925068,0.3847923138822793,0.9526461056972259,46.672441786030404,836.8964102565893,298.94998940554257,0.4531245410138701,1
134.06787694932353,-0.0020085687904274063,0.14975001780159186,12.893168191979537,533.2063738136892,135.67451588694794,0.3972425054911576,2
388.9156603589098,0.040467254843690376,0.6969656914740732,2.7508323736119458,781.3181884524238,37.275321839885414,0.4921321619603104,1
783.6325308318245,-0.0006421592329138026,0.10607432883596264,39.85037856501588,724.1144063085703,364.50358402049363,0.36276220801156744,1
120.34241914738584,0.0792328642721363,0.22745596547764269,42.47068842315765,673.9788760965348,165.4490124263246,-0.06186498982838583,1
345.43320562987907,0.06259166101337352,0.9025667961718704,30.065660924536722,832.3276455457959,236.10746258097464,-0.028243452437018993,2
727.5825478618452,0.28039252430844874,0.7174049173264457,37.40319489750085,596.2773578186345,261.36641469099703,0.15652461101512974,2
74.14817040689043,-0.04605428650334778,0.13457210425540767,30.002572619507923,488.61358864579597,254.2853455823514,0.44453988435565583,2
286.8276176914312,0.10519146151781486,0.9311062523973535,7.583899102039236,346.18794589727577,144.87572645688402,-0.003267227647597362,2
933.2127697254444,0.3040601897822085,0.7967441321614657,42.93033246032447,782.2032461394687,93.28502944301792,0.43553539909398664,0
562.3751298198682,0.30372007758203123,1.0857004299158424,12.490191123452512,366.03115471660607,113.96758127097084,0.1562646731757538,2
